,time,pressure,topside_temp,topside_temp_ADC,par,fluor,tilt,datetime,id,dep_lat,dep_lon
155,1556637905.0,0.1995849609375,-1.7307851370795788,30322,0.9198630136986301,0.26961964372,133,2019-04-30 15:25:05.000,300434063921240,71.222833,164.2613
156,1556637905.25,0.23040771484375,-1.7307851370795788,30322,0.9382602739726027,0.2888781897,9,2019-04-30 15:25:05.250,300434063921240,71.222833,164.2613
157,1556637905.5,0.22857666015625,-1.7307851370795788,30322,0.9566575342465753,0.25036109774,9,2019-04-30 15:25:05.500,300434063921240,71.222833,164.2613
158,1556637905.75,0.2276611328125,-1.7307851370795788,30322,1.011849315068493,0.21184400578,9,2019-04-30 15:25:05.750,300434063921240,71.222833,164.2613
159,1556637906.0,0.22430419921875,-1.7307851370795788,30322,1.0854383561643834,0.21184400578,5,2019-04-30 15:25:06.000,300434063921240,71.222833,164.2613
160,1556637906.25,0.223388671875,-1.7307851370795788,30322,1.103835616438356,0.40442946558,8,2019-04-30 15:25:06.250,300434063921240,71.222833,164.2613
161,1556637906.5,0.223388671875,-1.7307851370795788,30322,1.103835616438356,0.1925854598,9,2019-04-30 15:25:06.500,300434063921240,71.222833,164.2613
162,1556637906.75,0.223388671875,-1.7307851370795788,30322,1.103835616438356,0.17332691381999998,10,2019-04-30 15:25:06.750,300434063921240,71.222833,164.2613
163,1556637907.0,0.218505859375,-1.7307851370795788,30322,1.251013698630137,0.21184400578,5,2019-04-30 15:25:07.000,300434063921240,71.222833,164.2613
164,1556637907.25,0.20111083984375,-1.7307851370795788,30322,1.563767123287671,0.30813673568,56,2019-04-30 15:25:07.250,300434063921240,71.222833,164.2613
165,1556637907.5,0.19744873046875,-1.7307851370795788,30322,2.042095890410959,0.25036109774,33,2019-04-30 15:25:07.500,300434063921240,71.222833,164.2613
166,1556637907.75,0.1947021484375,-1.7307851370795788,30322,2.281260273972603,0.23110255176,6,2019-04-30 15:25:07.750,300434063921240,71.222833,164.2613
167,1556637908.0,0.1824951171875,-1.7307851370795788,30322,2.483630136986301,0.21184400578,6,2019-04-30 15:25:08.000,300434063921240,71.222833,164.2613
168,1556637908.25,0.1837158203125,-1.731427122106652,30323,2.5940136986301368,0.1925854598,3,2019-04-30 15:25:08.250,300434063921240,71.222833,164.2613
169,1556637908.5,0.18096923828125,-1.7307851370795788,30322,2.6492054794520548,0.21184400578,0,2019-04-30 15:25:08.500,300434063921240,71.222833,164.2613
170,1556637908.75,0.1812744140625,-1.731427122106652,30323,2.6124109589041096,0.26961964372,2,2019-04-30 15:25:08.750,300434063921240,71.222833,164.2613
171,1556637909.0,0.1812744140625,-1.731427122106652,30323,2.6124109589041096,0.2888781897,2,2019-04-30 15:25:09.000,300434063921240,71.222833,164.2613
172,1556637909.25,0.1812744140625,-1.7320690834629318,30324,2.6124109589041096,0.21184400578,2,2019-04-30 15:25:09.250,300434063921240,71.222833,164.2613
173,1556637909.5,0.18157958984375,-1.7327110211501804,30325,2.6124109589041096,0.1925854598,2,2019-04-30 15:25:09.500,300434063921240,71.222833,164.2613
