,YR,MO,DY,HR,LAT,LON,SLP,AT,SST,DCK,SID,PT,UID,RN1,RN2,RN3,RSA,IRF
53707,1948,12,18.0,3.0,-64.1,153.3,996.3,-1.0,-0.9,187,1,0.0,0O0PN5,3,1,0,2,1
53708,1948,12,18.0,6.0,-63.0,298.8,989.6,,-0.6,207,91,5.0,0O0PSU,3,1,0,2,1
53709,1948,12,18.0,6.0,-64.1,153.3,996.8,-1.3,-0.7,187,1,0.0,0O0PST,3,1,0,2,1
53710,1948,12,18.0,9.0,-64.0,153.8,997.7,-1.7,-1.0,187,1,0.0,0O0PUH,3,1,0,2,1
53711,1948,12,18.0,12.0,-62.2,298.3,989.6,1.1,,207,91,5.0,0O0Q1K,3,1,0,2,1
53712,1948,12,18.0,12.0,-63.9,154.3,999.0,-2.1,-0.5,899,15,,0O0Q1J,3,1,0,2,1
53713,1948,12,18.0,12.0,-64.0,154.3,999.0,-2.0,-0.6,187,1,0.0,0O0Q1I,3,1,0,2,1
53714,1948,12,18.0,15.0,-64.0,154.5,999.5,-2.5,-0.6,187,1,0.0,0O0Q2M,3,1,0,2,1
53715,1948,12,18.0,18.0,-61.2,298.6,988.4,1.7,,207,91,5.0,0O0Q99,3,1,0,2,1
53716,1948,12,18.0,18.0,-63.9,154.5,1000.2,-2.7,-0.5,899,15,,0O0Q98,3,1,0,2,1
53717,1948,12,18.0,18.0,-64.0,154.5,1000.2,-2.8,-0.6,187,1,0.0,0O0Q97,3,1,0,2,1
53718,1948,12,18.0,21.0,-63.9,154.9,1001.0,-2.0,-0.9,187,1,0.0,0O0QAD,3,1,0,2,1
53719,1948,12,18.0,23.0,-60.4,299.1,986.5,,,207,91,5.0,0O0QBB,3,1,0,2,1
53720,1948,12,19.0,,-60.6,43.5,993.2,-1.0,,899,15,,0O0QBU,3,1,0,2,1
53721,1948,12,19.0,,-62.4,101.6,977.3,-1.0,,899,15,,0O0QBV,3,1,0,2,1
53722,1948,12,19.0,,-64.0,152.9,986.1,-1.6,,899,15,,0O0QBW,3,1,0,2,1
53723,1948,12,19.0,,-65.3,191.1,987.0,1.1,,899,15,,0O0QBX,3,1,0,2,1
53724,1948,12,19.0,0.0,-63.8,155.0,1001.6,0.7,-0.3,187,1,0.0,0O0QHE,3,1,0,2,1
53725,1948,12,19.0,2.0,-63.8,155.8,1000.2,1.0,0.5,761,115,5.0,0O0QHX,3,1,0,2,1
53726,1948,12,19.0,2.0,-64.4,148.58,1000.0,3.0,0.5,761,115,5.0,0O0QHY,3,1,0,2,1
53727,1948,12,19.0,3.0,-63.9,155.9,1001.5,0.6,0.3,187,1,0.0,0O0QIL,3,1,0,2,1
53728,1948,12,19.0,6.0,-63.9,155.9,1000.2,-0.8,,187,1,0.0,0O0QOO,3,1,0,2,1
53729,1948,12,19.0,9.0,-63.6,156.3,999.4,-1.0,,187,1,0.0,0O0QQP,3,1,0,2,1
53730,1948,12,19.0,12.0,-63.6,156.3,998.3,-1.3,-0.2,187,1,0.0,0O0QXF,3,1,0,2,1
53731,1948,12,19.0,15.0,-63.6,156.3,996.8,-0.9,-0.2,187,1,0.0,0O0QYN,3,1,0,2,1
53732,1948,12,19.0,18.0,-63.6,156.1,995.5,-0.5,-1.2,187,1,0.0,0O0R4T,3,1,0,2,1
53733,1948,12,19.0,21.0,-63.8,156.4,995.7,-1.0,-0.5,187,1,0.0,0O0R5V,3,1,0,2,1
53734,1948,12,20.0,,-60.7,40.5,995.6,-1.0,,899,15,,0O0R72,3,1,0,2,1
53735,1948,12,20.0,,-62.1,100.7,978.6,,,899,15,,0O0R73,3,1,0,2,1
53736,1948,12,20.0,,-64.0,152.6,984.1,-1.0,,899,15,,0O0R74,3,1,0,2,1
53737,1948,12,20.0,,-65.2,187.0,993.0,,,899,15,,0O0R75,3,1,0,2,1
53738,1948,12,20.0,0.0,-64.1,156.7,996.6,-0.9,-1.2,187,1,0.0,0O0RCF,3,1,0,2,1
53739,1948,12,20.0,2.0,-64.05,156.53,996.5,-1.0,-0.5,761,115,5.0,0O0RCX,3,1,0,2,1
53740,1948,12,20.0,2.0,-64.57,147.77,999.0,4.0,,761,115,5.0,0O0RCY,3,1,0,2,1
53741,1948,12,20.0,3.0,-64.1,156.4,996.2,-1.2,-1.0,187,1,0.0,0O0RDM,3,1,0,2,1
53742,1948,12,20.0,6.0,-64.1,156.4,996.6,-1.4,-1.0,187,1,0.0,0O0RJB,3,1,0,2,1
53743,1948,12,20.0,9.0,-64.1,156.4,996.7,-1.5,-1.1,187,1,0.0,0O0RKT,3,1,0,2,1
53744,1948,12,20.0,12.0,-64.1,156.4,996.7,-1.5,-1.1,187,1,0.0,0O0RR8,3,1,0,2,1
53745,1948,12,20.0,15.0,-64.1,156.4,996.4,-1.6,-1.1,187,1,0.0,0O0RS1,3,1,0,2,1
53746,1948,12,20.0,18.0,-64.1,156.4,996.6,-1.7,-1.2,187,1,0.0,0O0RYD,3,1,0,2,1
53747,1948,12,20.0,21.0,-64.0,156.8,996.4,-1.8,-0.9,187,1,0.0,0O0RZ6,3,1,0,2,1
53748,1948,12,21.0,,-60.4,40.6,1002.4,-2.1,,899,15,,0O0S02,3,1,0,2,1
53749,1948,12,21.0,,-61.4,100.6,986.6,,,899,15,,0O0S03,3,1,0,2,1
53750,1948,12,21.0,,-63.9,153.4,983.4,-1.0,,899,15,,0O0S04,3,1,0,2,1
53751,1948,12,21.0,,-65.1,180.4,995.0,,,899,15,,0O0S05,3,1,0,2,1
53752,1948,12,21.0,0.0,-63.9,157.2,996.2,-1.6,-1.0,899,15,,0O0S5H,3,1,0,2,1
53753,1948,12,21.0,0.0,-64.0,157.2,996.2,-1.6,-1.1,187,1,0.0,0O0S5G,3,1,0,2,1
53754,1948,12,21.0,1.0,-64.08,157.85,996.5,1.0,-0.5,761,115,5.0,0O0S5P,3,1,0,2,1
53755,1948,12,21.0,2.0,-64.73,144.67,993.0,3.0,-0.5,761,115,5.0,0O0S5Z,3,1,0,2,1
53756,1948,12,21.0,3.0,-64.2,158.5,995.8,-1.9,-0.6,187,1,0.0,0O0S6G,3,1,0,2,1
53757,1948,12,21.0,6.0,-64.3,158.6,995.1,-1.9,-1.2,187,1,0.0,0O0SC1,3,1,0,2,1
53758,1948,12,21.0,9.0,-64.3,158.6,994.1,-2.1,-1.3,187,1,0.0,0O0SDB,3,1,0,2,1
53759,1948,12,21.0,12.0,-64.2,158.6,993.7,-1.0,-1.0,899,15,,0O0SJM,3,1,0,2,1
53760,1948,12,21.0,12.0,-64.3,158.6,993.7,-1.2,-1.3,187,1,0.0,0O0SJL,3,1,0,2,1
53761,1948,12,21.0,15.0,-64.3,158.5,992.6,-1.3,-1.3,187,1,0.0,0O0SKE,3,1,0,2,1
53762,1948,12,21.0,18.0,-64.3,158.5,991.8,-1.3,-1.3,187,1,0.0,0O0SQ9,3,1,0,2,1
53763,1948,12,21.0,21.0,-64.1,158.1,990.0,-1.2,-1.6,187,1,0.0,0O0SQZ,3,1,0,2,1
53764,1948,12,22.0,,-60.4,39.1,997.0,-1.0,,899,15,,0O0SRY,3,1,0,2,1
53765,1948,12,22.0,,-61.3,99.2,987.9,3.9,,899,15,,0O0SRZ,3,1,0,2,1
53766,1948,12,22.0,,-63.9,153.4,972.6,-1.0,,899,15,,0O0SS0,3,1,0,2,1
53767,1948,12,22.0,,-65.7,177.3,994.0,1.1,,899,15,,0O0SS1,3,1,0,2,1
53768,1948,12,22.0,0.0,-63.8,157.7,987.1,-0.1,-0.9,187,1,0.0,0O0SX5,3,1,0,2,1
53769,1948,12,22.0,2.0,-63.88,156.48,986.5,,,761,115,5.0,0O0SXJ,3,1,0,2,1
53770,1948,12,22.0,2.0,-64.55,144.15,985.9,3.0,,761,115,5.0,0O0SXK,3,1,0,2,1
53771,1948,12,22.0,3.0,-63.8,156.8,985.7,-0.4,-0.4,187,1,0.0,0O0SY0,3,1,0,2,1
53772,1948,12,22.0,6.0,-63.7,156.6,984.3,-0.5,-1.0,899,15,,0O0T33,3,1,0,2,1
53773,1948,12,22.0,6.0,-63.8,156.6,984.3,-0.3,-1.0,187,1,0.0,0O0T32,3,1,0,2,1
53774,1948,12,22.0,9.0,-63.7,156.5,983.5,-0.6,-1.0,187,1,0.0,0O0T4F,3,1,0,2,1
53775,1948,12,22.0,12.0,-63.7,156.5,983.1,-1.0,-1.2,187,1,0.0,0O0T9Z,3,1,0,2,1
53776,1948,12,22.0,15.0,-63.7,156.5,982.9,-1.0,-1.3,187,1,0.0,0O0TAP,3,1,0,2,1
53777,1948,12,22.0,18.0,-63.7,156.5,982.4,-1.0,-1.3,187,1,0.0,0O0TG5,3,1,0,2,1
53778,1948,12,22.0,21.0,-63.7,156.5,982.1,-0.8,-1.3,187,1,0.0,0O0TH0,3,1,0,2,1
53779,1948,12,23.0,,-61.8,99.7,991.9,2.8,,899,15,,0O0THW,3,1,0,2,1
53780,1948,12,23.0,,-63.8,154.4,968.5,2.2,,899,15,,0O0THX,3,1,0,2,1
53781,1948,12,23.0,,-65.7,174.2,995.0,,,899,15,,0O0THY,3,1,0,2,1
53782,1948,12,23.0,0.0,-63.7,156.1,981.5,-0.5,-0.5,899,15,,0O0TMZ,3,1,0,2,1
53783,1948,12,23.0,0.0,-63.7,156.1,981.5,-0.3,-1.1,187,1,0.0,0O0TMY,3,1,0,2,1
53784,1948,12,23.0,2.0,-63.97,154.72,981.6,1.0,0.5,761,115,5.0,0O0TNJ,3,1,0,2,1
53785,1948,12,23.0,2.0,-64.92,146.75,982.8,3.0,,761,115,5.0,0O0TNK,3,1,0,2,1
53786,1948,12,23.0,3.0,-63.7,155.2,980.8,,,187,1,0.0,0O0TO3,3,1,0,2,1
53787,1948,12,23.0,6.0,-63.7,154.2,981.1,-0.2,0.4,187,1,0.0,0O0TTB,3,1,0,2,1
53788,1948,12,23.0,9.0,-63.8,153.8,981.3,-0.1,0.4,187,1,0.0,0O0TUU,3,1,0,2,1
53789,1948,12,23.0,12.0,-63.8,153.8,982.1,,,899,15,,0O0U0W,3,1,0,2,1
53790,1948,12,23.0,12.0,-63.8,153.8,982.1,-0.2,,187,1,0.0,0O0U0V,3,1,0,2,1
53791,1948,12,23.0,15.0,-63.8,153.8,982.9,-0.8,0.2,187,1,0.0,0O0U1Z,3,1,0,2,1
53792,1948,12,23.0,18.0,-63.8,153.8,985.0,-1.0,,899,15,,0O0U7R,3,1,0,2,1
53793,1948,12,23.0,18.0,-63.8,153.8,985.0,-1.3,-0.1,187,1,0.0,0O0U7Q,3,1,0,2,1
53794,1948,12,23.0,21.0,-63.9,153.3,987.9,-2.0,-0.1,187,1,0.0,0O0U8O,3,1,0,2,1
53795,1948,12,24.0,,-60.2,40.2,998.6,-1.0,,899,15,,0O0U9F,3,1,0,2,1
53796,1948,12,24.0,,-62.0,102.6,989.3,3.9,,899,15,,0O0U9G,3,1,0,2,1
53797,1948,12,24.0,,-63.8,156.6,971.2,-1.0,,899,15,,0O0U9H,3,1,0,2,1
53798,1948,12,24.0,,-65.5,171.9,985.0,1.1,,899,15,,0O0U9I,3,1,0,2,1
53799,1948,12,24.0,0.0,-63.9,153.1,991.1,-1.5,-0.2,187,1,0.0,0O0UEI,3,1,0,2,1
53800,1948,12,24.0,2.0,-64.18,152.32,992.5,-0.5,0.5,761,115,5.0,0O0UF0,3,1,0,2,1
53801,1948,12,24.0,2.0,-64.28,148.28,994.9,4.0,0.5,761,115,5.0,0O0UF1,3,1,0,2,1
53802,1948,12,24.0,3.0,-64.2,152.1,993.6,-1.1,-0.1,187,1,0.0,0O0UFH,3,1,0,2,1
53803,1948,12,24.0,4.0,-62.5,139.7,997.3,1.1,,899,15,,0O0UFQ,3,1,0,2,1
53804,1948,12,24.0,6.0,-64.2,151.2,996.7,-0.7,-0.2,187,1,0.0,0O0UKZ,3,1,0,2,1
53805,1948,12,24.0,8.0,-60.6,350.8,970.9,,,899,15,,0O0ULQ,3,1,0,2,1
53806,1948,12,24.0,8.0,-62.5,139.7,999.9,,,899,15,,0O0ULP,3,1,0,2,1
53807,1948,12,24.0,9.0,-64.2,151.1,998.7,-1.0,-0.1,187,1,0.0,0O0UMA,3,1,0,2,1
53808,1948,12,24.0,12.0,-62.5,139.7,1001.3,0.6,,899,15,,0O0US5,3,1,0,2,1
53809,1948,12,24.0,12.0,-64.2,151.1,999.7,-1.0,-1.0,187,1,0.0,0O0US6,3,1,0,2,1
53810,1948,12,24.0,15.0,-64.2,151.1,999.4,-1.4,-0.1,187,1,0.0,0O0USY,3,1,0,2,1
53811,1948,12,24.0,16.0,-62.5,139.7,1002.6,1.1,,899,15,,0O0UT2,3,1,0,2,1
53812,1948,12,24.0,18.0,-64.2,151.1,999.3,-1.2,-0.1,187,1,0.0,0O0UYG,3,1,0,2,1
53813,1948,12,24.0,20.0,-62.5,139.7,1003.9,,,899,15,,0O0UYP,3,1,0,2,1
53814,1948,12,24.0,21.0,-64.3,150.5,998.4,-0.9,-0.5,187,1,0.0,0O0UZ6,3,1,0,2,1
53815,1948,12,25.0,,-60.7,40.9,1001.7,-1.0,,899,15,,0O0UZV,3,1,0,2,1
53816,1948,12,25.0,,-63.5,103.3,1001.3,,,899,15,,0O0UZW,3,1,0,2,1
53817,1948,12,25.0,,-63.8,157.6,985.4,,,899,15,,0O0UZX,3,1,0,2,1
53818,1948,12,25.0,,-65.7,170.6,994.0,,,899,15,,0O0UZY,3,1,0,2,1
53819,1948,12,25.0,0.0,-60.5,346.4,971.9,1.1,,899,15,,0O0V4T,3,1,0,2,1
53820,1948,12,25.0,0.0,-62.5,139.7,1002.6,-0.5,,899,15,,0O0V4R,3,1,0,2,1
53821,1948,12,25.0,0.0,-64.3,150.2,997.1,-1.0,-0.5,187,1,0.0,0O0V4S,3,1,0,2,1
53822,1948,12,25.0,2.0,-63.88,150.5,995.2,4.0,0.5,761,115,5.0,0O0V58,3,1,0,2,1
53823,1948,12,25.0,2.0,-64.2,150.78,996.0,-0.5,1.0,761,115,5.0,0O0V59,3,1,0,2,1
53824,1948,12,25.0,3.0,-64.3,151.0,995.7,-0.6,-1.0,187,1,0.0,0O0V5R,3,1,0,2,1
53825,1948,12,25.0,4.0,-63.7,147.8,1002.6,,,899,15,,0O0V5W,3,1,0,2,1
53826,1948,12,25.0,6.0,-64.1,151.9,994.3,-0.2,,187,1,0.0,0O0VAY,3,1,0,2,1
53827,1948,12,25.0,6.0,-64.5,151.9,994.3,,,899,15,,0O0VAX,3,1,0,2,1
53828,1948,12,25.0,8.0,-63.7,147.8,1001.3,1.1,,899,15,,0O0VBP,3,1,0,2,1
53829,1948,12,25.0,9.0,-64.0,153.0,993.1,-0.4,-0.3,187,1,0.0,0O0VC7,3,1,0,2,1
53830,1948,12,25.0,12.0,-60.5,346.4,972.2,,,899,15,,0O0VHY,3,1,0,2,1
53831,1948,12,25.0,12.0,-63.7,147.8,998.6,-0.5,,899,15,,0O0VHW,3,1,0,2,1
53832,1948,12,25.0,12.0,-63.9,154.0,992.3,-1.3,-1.1,187,1,0.0,0O0VHX,3,1,0,2,1
53833,1948,12,25.0,15.0,-63.7,155.1,991.4,-1.0,-1.0,187,1,0.0,0O0VIP,3,1,0,2,1
53834,1948,12,25.0,16.0,-63.7,147.8,995.9,1.1,,899,15,,0O0VIT,3,1,0,2,1
53835,1948,12,25.0,18.0,-63.7,156.1,990.6,-1.0,-0.1,187,1,0.0,0O0VNX,3,1,0,2,1
53836,1948,12,25.0,20.0,-63.7,147.8,994.6,1.1,,899,15,,0O0VO9,3,1,0,2,1
53837,1948,12,25.0,21.0,-63.7,157.3,990.4,-1.9,-0.4,187,1,0.0,0O0VOO,3,1,0,2,1
53838,1948,12,26.0,,-61.0,42.6,1004.1,,,899,15,,0O0VPH,3,1,0,2,1
53839,1948,12,26.0,,-63.7,158.3,976.6,-2.1,,899,15,,0O0VPJ,3,1,0,2,1
53840,1948,12,26.0,,-63.8,104.9,997.3,,,899,15,,0O0VPI,3,1,0,2,1
53841,1948,12,26.0,,-65.7,169.1,991.0,-1.0,,899,15,,0O0VPK,3,1,0,2,1
53842,1948,12,26.0,0.0,-62.7,158.3,989.9,-0.5,-1.0,899,15,,0O0VUH,3,1,0,2,1
53843,1948,12,26.0,0.0,-63.7,147.8,991.9,-1.6,,899,15,,0O0VUF,3,1,0,2,1
53844,1948,12,26.0,0.0,-63.7,158.3,989.9,-0.4,-0.1,187,1,0.0,0O0VUG,3,1,0,2,1
53845,1948,12,26.0,1.0,-63.58,159.07,998.0,,0.5,761,115,5.0,0O0VUR,3,1,0,2,1
53846,1948,12,26.0,1.0,-63.78,158.77,989.0,2.0,0.5,761,115,5.0,0O0VUS,3,1,0,2,1
53847,1948,12,26.0,3.0,-63.9,158.6,990.1,-0.7,,187,1,0.0,0O0VVG,3,1,0,2,1
53848,1948,12,26.0,4.0,-63.6,156.5,990.6,-0.5,,899,15,,0O0VVO,3,1,0,2,1
53849,1948,12,26.0,6.0,-64.1,159.5,990.6,0.4,-0.1,187,1,0.0,0O0W0S,3,1,0,2,1
53850,1948,12,26.0,8.0,-63.6,156.5,989.3,2.2,,899,15,,0O0W1I,3,1,0,2,1
53851,1948,12,26.0,9.0,-64.2,160.0,991.1,-1.8,-1.0,187,1,0.0,0O0W22,3,1,0,2,1
53852,1948,12,26.0,12.0,-63.6,156.5,989.3,1.7,,899,15,,0O0W7Y,3,1,0,2,1
53853,1948,12,26.0,12.0,-64.2,160.0,992.6,-2.1,-1.2,187,1,0.0,0O0W7Z,3,1,0,2,1
53854,1948,12,26.0,15.0,-64.2,160.0,992.2,-2.4,-1.2,187,1,0.0,0O0W8X,3,1,0,2,1
53855,1948,12,26.0,16.0,-63.6,156.5,990.6,0.6,,899,15,,0O0W93,3,1,0,2,1
53856,1948,12,26.0,18.0,-64.2,160.0,992.2,-2.5,-1.4,187,1,0.0,0O0WEF,3,1,0,2,1
53857,1948,12,26.0,20.0,-63.6,156.5,990.6,0.6,,899,15,,0O0WES,3,1,0,2,1
53858,1948,12,26.0,21.0,-64.2,160.0,992.0,-3.2,-1.3,187,1,0.0,0O0WF9,3,1,0,2,1
53859,1948,12,27.0,,-60.3,26.9,974.6,1.1,,899,15,,0O0WG3,3,1,0,2,1
53860,1948,12,27.0,,-60.8,42.7,999.3,,,899,15,,0O0WFZ,3,1,0,2,1
53861,1948,12,27.0,,-63.4,104.8,986.6,2.8,,899,15,,0O0WG0,3,1,0,2,1
53862,1948,12,27.0,,-63.9,157.9,975.3,,,899,15,,0O0WG1,3,1,0,2,1
53863,1948,12,27.0,,-65.4,167.8,994.0,-1.0,,899,15,,0O0WG2,3,1,0,2,1
53864,1948,12,27.0,0.0,-63.6,156.5,991.9,0.6,,899,15,,0O0WKZ,3,1,0,2,1
53865,1948,12,27.0,0.0,-64.2,160.0,991.9,-3.0,-1.7,187,1,0.0,0O0WL0,3,1,0,2,1
53866,1948,12,27.0,1.0,-63.77,163.3,991.5,0.5,-0.5,761,115,5.0,0O0WL7,3,1,0,2,1
53867,1948,12,27.0,1.0,-63.8,163.17,990.8,3.5,-0.5,761,115,5.0,0O0WL8,3,1,0,2,1
53868,1948,12,27.0,3.0,-64.2,160.0,992.6,-2.2,-1.5,187,1,0.0,0O0WM0,3,1,0,2,1
53869,1948,12,27.0,4.0,-63.6,156.5,990.6,0.6,,899,15,,0O0WM8,3,1,0,2,1
53870,1948,12,27.0,6.0,-64.2,160.0,993.1,-1.6,-1.0,899,15,,0O0WQZ,3,1,0,2,1
53871,1948,12,27.0,6.0,-64.2,160.0,993.1,-1.6,-1.3,187,1,0.0,0O0WQY,3,1,0,2,1
53872,1948,12,27.0,8.0,-63.6,156.5,990.6,0.6,,899,15,,0O0WRQ,3,1,0,2,1
53873,1948,12,27.0,9.0,-64.2,160.0,994.1,-1.1,-1.3,187,1,0.0,0O0WS9,3,1,0,2,1
53874,1948,12,27.0,12.0,-63.6,156.5,990.6,1.1,,899,15,,0O0WXY,3,1,0,2,1
53875,1948,12,27.0,12.0,-64.3,160.0,995.1,-1.0,-1.2,187,1,0.0,0O0WXZ,3,1,0,2,1
53876,1948,12,27.0,15.0,-64.2,160.0,995.7,-0.4,-1.2,187,1,0.0,0O0WYS,3,1,0,2,1
53877,1948,12,27.0,16.0,-63.6,156.5,991.9,0.6,,899,15,,0O0WYY,3,1,0,2,1
53878,1948,12,27.0,18.0,-60.2,93.0,983.8,0.6,,207,91,5.0,0O0X42,3,1,0,2,1
53879,1948,12,27.0,18.0,-64.2,160.0,996.3,-0.8,-1.5,187,1,0.0,0O0X43,3,1,0,2,1
53880,1948,12,27.0,20.0,-63.6,156.5,993.3,1.1,,899,15,,0O0X4D,3,1,0,2,1
53881,1948,12,27.0,21.0,-64.2,160.0,997.1,-0.6,-1.4,187,1,0.0,0O0X4T,3,1,0,2,1
53882,1948,12,28.0,,-60.7,43.0,999.3,,,899,15,,0O0X5I,3,1,0,2,1
53883,1948,12,28.0,,-61.9,28.9,990.5,1.1,,899,15,,0O0X5M,3,1,0,2,1
53884,1948,12,28.0,,-63.3,106.0,991.9,2.8,,899,15,,0O0X5J,3,1,0,2,1
53885,1948,12,28.0,,-63.7,158.0,980.0,2.2,,899,15,,0O0X5K,3,1,0,2,1
53886,1948,12,28.0,,-65.7,169.3,1000.0,-1.0,,899,15,,0O0X5L,3,1,0,2,1
53887,1948,12,28.0,0.0,-60.4,93.0,984.7,1.1,0.6,207,91,5.0,0O0XAA,3,1,0,2,1
53888,1948,12,28.0,0.0,-63.6,156.5,994.6,0.6,,899,15,,0O0XAB,3,1,0,2,1
53889,1948,12,28.0,0.0,-64.2,160.0,997.2,-0.1,-1.0,187,1,0.0,0O0XAC,3,1,0,2,1
53890,1948,12,28.0,1.0,-63.87,163.2,998.0,,,761,115,5.0,0O0XAI,3,1,0,2,1
53891,1948,12,28.0,1.0,-63.9,163.1,997.5,2.0,-1.0,761,115,5.0,0O0XAJ,3,1,0,2,1
53892,1948,12,28.0,3.0,-64.2,160.0,996.8,-0.6,-1.1,187,1,0.0,0O0XBB,3,1,0,2,1
53893,1948,12,28.0,4.0,-64.3,158.0,995.9,,,899,15,,0O0XBM,3,1,0,2,1
53894,1948,12,28.0,6.0,-61.0,93.5,986.7,0.6,,207,91,5.0,0O0XGD,3,1,0,2,1
53895,1948,12,28.0,6.0,-64.2,160.0,996.7,-1.1,-1.5,187,1,0.0,0O0XGF,3,1,0,2,1
53896,1948,12,28.0,6.0,-64.3,160.0,996.7,-1.0,-1.6,899,15,,0O0XGE,3,1,0,2,1
53897,1948,12,28.0,8.0,-64.3,158.0,995.9,2.2,,899,15,,0O0XH2,3,1,0,2,1
53898,1948,12,28.0,9.0,-64.4,159.7,996.3,-1.4,-1.3,187,1,0.0,0O0XHL,3,1,0,2,1
53899,1948,12,28.0,12.0,-61.7,93.0,986.3,0.6,1.1,207,91,5.0,0O0XNG,3,1,0,2,1
53900,1948,12,28.0,12.0,-64.2,160.0,995.1,-1.7,-1.2,187,1,0.0,0O0XNI,3,1,0,2,1
53901,1948,12,28.0,12.0,-64.3,158.0,995.9,2.2,,899,15,,0O0XNH,3,1,0,2,1
53902,1948,12,28.0,15.0,-63.7,160.6,993.9,-2.0,-1.1,187,1,0.0,0O0XOC,3,1,0,2,1
53903,1948,12,28.0,16.0,-64.3,158.0,995.9,1.7,,899,15,,0O0XOJ,3,1,0,2,1
53904,1948,12,28.0,18.0,-61.5,93.5,986.3,0.6,1.1,194,1,0.0,0O0XTY,3,1,0,2,1
53905,1948,12,28.0,18.0,-62.0,93.4,986.7,-0.6,,207,91,5.0,0O0XTX,3,1,0,2,1
53906,1948,12,28.0,18.0,-63.6,161.3,993.5,-2.1,-1.6,899,15,,0O0XTZ,3,1,0,2,1
53907,1948,12,28.0,18.0,-63.6,161.4,993.5,-2.1,-1.8,187,1,0.0,0O0XU0,3,1,0,2,1
53908,1948,12,28.0,20.0,-64.3,158.0,994.6,,,899,15,,0O0XUE,3,1,0,2,1
53909,1948,12,28.0,21.0,-63.8,162.2,994.1,-1.8,-1.2,187,1,0.0,0O0XUW,3,1,0,2,1
53910,1948,12,29.0,,-60.6,43.4,995.6,,,899,15,,0O0XVQ,3,1,0,2,1
53911,1948,12,29.0,,-62.4,31.0,,-0.5,,899,15,,0O0XVP,3,1,0,2,1
53912,1948,12,29.0,,-63.2,105.6,982.6,-1.0,,899,15,,0O0XVR,3,1,0,2,1
53913,1948,12,29.0,,-64.0,154.9,980.7,,,899,15,,0O0XVS,3,1,0,2,1
53914,1948,12,29.0,,-65.5,170.6,998.0,,,899,15,,0O0XVT,3,1,0,2,1
53915,1948,12,29.0,0.0,-62.2,93.7,987.2,-1.1,,207,91,5.0,0O0Y0J,3,1,0,2,1
53916,1948,12,29.0,0.0,-63.9,162.5,994.6,-1.0,-1.0,899,15,,0O0Y0M,3,1,0,2,1
53917,1948,12,29.0,0.0,-63.9,162.5,994.6,-1.0,-1.2,187,1,0.0,0O0Y0L,3,1,0,2,1
53918,1948,12,29.0,0.0,-64.3,158.0,994.6,-1.6,,899,15,,0O0Y0K,3,1,0,2,1
53919,1948,12,29.0,1.0,-63.97,161.75,994.2,3.0,,761,115,5.0,0O0Y0U,3,1,0,2,1
53920,1948,12,29.0,1.0,-64.58,163.22,995.0,-1.0,-1.2,761,115,5.0,0O0Y0V,3,1,0,2,1
53921,1948,12,29.0,3.0,-64.1,162.6,994.9,-0.4,-1.2,187,1,0.0,0O0Y1K,3,1,0,2,1
53922,1948,12,29.0,4.0,-64.0,162.1,994.6,-1.6,,899,15,,0O0Y1V,3,1,0,2,1
53923,1948,12,29.0,6.0,-62.2,93.5,989.9,0.6,0.6,207,91,5.0,0O0Y6D,3,1,0,2,1
53924,1948,12,29.0,6.0,-63.9,163.5,994.9,-0.3,-0.9,187,1,0.0,0O0Y6E,3,1,0,2,1
53925,1948,12,29.0,8.0,-64.0,162.1,994.6,-0.5,,899,15,,0O0Y73,3,1,0,2,1
53926,1948,12,29.0,9.0,-64.0,164.1,995.7,-0.3,-0.3,187,1,0.0,0O0Y7I,3,1,0,2,1
53927,1948,12,29.0,12.0,-61.9,92.4,993.3,,1.1,207,91,5.0,0O0YD2,3,1,0,2,1
53928,1948,12,29.0,12.0,-64.0,162.1,994.6,2.2,,899,15,,0O0YD3,3,1,0,2,1
53929,1948,12,29.0,12.0,-64.4,164.7,996.6,,,899,15,,0O0YD5,3,1,0,2,1
53930,1948,12,29.0,12.0,-64.4,164.7,996.6,-0.2,,187,1,0.0,0O0YD4,3,1,0,2,1
53931,1948,12,29.0,15.0,-64.8,165.3,997.1,-1.4,-1.3,187,1,0.0,0O0YDX,3,1,0,2,1
53932,1948,12,29.0,16.0,-64.0,162.1,994.6,1.1,,899,15,,0O0YE6,3,1,0,2,1
53933,1948,12,29.0,18.0,-61.9,92.4,996.4,,1.1,207,91,5.0,0O0YJ0,3,1,0,2,1
53934,1948,12,29.0,18.0,-64.9,165.5,997.7,-0.8,-1.3,187,1,0.0,0O0YJ1,3,1,0,2,1
53935,1948,12,29.0,20.0,-64.0,162.1,994.6,1.1,,899,15,,0O0YJF,3,1,0,2,1
53936,1948,12,29.0,21.0,-65.0,165.7,998.4,-1.0,-1.0,187,1,0.0,0O0YJU,3,1,0,2,1
53937,1948,12,30.0,,-60.5,42.2,990.9,-1.0,,899,15,,0O0YKT,3,1,0,2,1
53938,1948,12,30.0,,-61.1,32.3,998.0,,,899,15,,0O0YKS,3,1,0,2,1
53939,1948,12,30.0,,-62.9,106.5,985.3,2.2,,899,15,,0O0YKU,3,1,0,2,1
53940,1948,12,30.0,,-65.4,171.4,994.0,,,899,15,,0O0YKV,3,1,0,2,1
53941,1948,12,30.0,0.0,-60.3,353.7,993.6,1.1,,899,15,,0O0YPE,3,1,0,2,1
