36,5D5C249B,6.13,8.377,3.176,8.363,354.340,00079,00052
36,5D5C24A3,6.79,8.425,3.187,8.404,354.140,00081,00051
36,5D5C24AB,7.76,8.546,3.215,8.557,353.140,00086,00051
36,5D5C24B3,8.52,8.575,3.223,8.576,353.680,00093,00052
36,5D5C24BB,9.09,8.615,3.232,8.604,353.750,00089,00050
36,5D5C24C3,9.91,8.600,3.234,8.598,354.280,00089,00050
36,5D5C24CB,11.35,8.554,3.237,8.547,355.610,00090,00054
36,5D5C24D3,12.47,8.570,3.241,8.570,355.740,00091,00050
36,5D5C24DB,13.16,8.518,3.239,8.524,356.570,00097,00052
36,5D5C24E3,14.44,8.577,3.260,8.589,356.610,00092,00051
36,5D5C24EB,15.33,8.344,3.268,7.868,364.100,00135,00052
36,5D5C24F3,15.90,5.886,3.104,6.126,398.230,00112,00052
36,5D5C24FB,16.78,3.822,2.968,4.008,448.920,00093,00051
36,5D5C2503,17.69,2.632,2.853,3.037,458.760,00105,00051
36,5D5C250B,18.46,1.079,2.750,1.475,493.860,00095,00052
36,5D5C2513,19.89,0.280,2.689,0.708,511.710,00118,00050
36,5D5C251B,20.72,-0.035,2.662,0.087,518.840,00135,00056
36,5D5C2523,21.25,-0.518,2.628,-0.171,519.590,00164,00054
36,5D5C252B,22.26,-0.503,2.624,-0.344,519.660,00320,00052
36,5D5C2533,24.09,0.228,2.683,0.240,507.520,00201,00053
36,5D5C253B,25.40,0.057,2.673,0.182,505.690,00224,00050
36,5D5C2543,27.02,-0.891,2.604,-0.544,504.290,00255,00053
36,5D5C254B,28.87,-0.037,2.677,-0.053,482.020,00222,00053
36,5D5C2553,30.71,0.117,2.698,0.141,476.400,00091,00051
