datetime,depthavetemp
2019-05-17 17:00:00+00:00,4.567989637007811
2019-05-17 18:00:00+00:00,4.595313809656571
2019-05-17 19:00:00+00:00,4.563449416440189
2019-05-17 20:00:00+00:00,4.531585023223808
2019-05-17 21:00:00+00:00,4.542427122413038
2019-05-17 22:00:00+00:00,4.5532692216022665
2019-05-17 23:00:00+00:00,4.474223885644058
2019-05-18 00:00:00+00:00,4.39517854968585
2019-05-18 01:00:00+00:00,4.413016888328143
2019-05-18 02:00:00+00:00,4.430855226970436
2019-05-18 03:00:00+00:00,4.474261922072332
2019-05-18 04:00:00+00:00,4.517668617174227
2019-05-18 05:00:00+00:00,4.526059710490366
2019-05-18 06:00:00+00:00,4.5344508038065054
